GEOID,Area (sq miles)
06065041411,3.354803050192783e-11
06065041412,8.103255328185526e-11
06065041702,5.7246635135132954e-11
06065041704,3.445131969111539e-11
06065041803,1.2475638378380213e-10
06037267502,1.6385943436304006e-11
06067009316,5.103182915058008e-11
06067009317,1.084869540540483e-10
06067009318,5.302671023165193e-11
06067009319,9.277962393823338e-11
06067009309,8.348257586873912e-11
06067009310,2.0625038725867337e-10
06067009311,2.511777633204703e-10
06067009320,6.628389787643889e-11
06073007702,2.2983603861007437e-11
06073020308,4.521738069497909e-11
06067009321,7.105912277991708e-11
06019006603,7.585353204632485e-11
06019008501,8.292453399613984e-10
06019002903,5.059753590734246e-11
06081609800,8.054256872586152e-11
06065044200,1.522789353281605e-10
06065044509,8.552770019304982e-11
06065044602,9.765925830116242e-11
06065044604,1.1797647779923327e-10
06065044701,9.801386718149335e-11
06065042621,9.88484812741521e-11
06095253403,3.006387040540122e-10
06095252802,1.4324173243244016e-10
06095252912,1.0047196409264803e-10
06095252913,7.072894575288634e-11
06095253404,1.0407176274132713e-10
06095252315,6.860386621620905e-11
06083002703,7.957382509652323e-11
06019004208,2.644834652509722e-10
06019004210,6.800852393821723e-11
06019003003,5.1397023938218054e-11
06081601604,5.825817277991746e-11
06081601605,3.722559459459592e-11
06019000100,3.2855336293437675e-11
06065046200,4.407843725868942e-10
06073017801,1.6653179420848276e-10
06037503000,5.001814594594183e-11
06019003103,6.213703610039256e-11
06019001413,4.095257741313166e-10
06019005607,5.236148146718965e-11
06019005409,5.07715069498207e-11
06019005203,5.08563893822368e-11
06065045109,5.4987079343615366e-11
06095252914,9.71761876447981e-11
06083002705,4.852484826255135e-11
06083002706,4.848522528958299e-11
06083002707,4.422568513514178e-11
06037463800,1.081882407336101e-10
06037463900,7.101476583010657e-11
06037464000,1.1871355772201507e-10
06037464200,1.305729453667729e-10
06073012303,5.8106826833977746e-11
06073004200,9.259520521236721e-11
06019001202,1.3246003339768524e-10
06037271500,3.4295700193048503e-11
06037272301,2.275942258687951e-11
06037272302,1.9032540926632868e-11
06037273100,4.434859092663198e-11
06037273200,2.421742200774013e-11
06037273300,2.160468706563932e-11
06037273600,2.2177012934353705e-11
06073002904,6.697683822394193e-11
06083000400,7.789831003860633e-11
06083000801,3.6139225675669716e-11
06083002802,2.145526868725787e-10
06083002806,8.057972316601808e-11
06081608800,1.1259624305019263e-10
06081609400,4.278179768339537e-11
06081613800,1.903574388127408e-08
06081600200,4.601586274131814e-11
06019003701,4.370577471040001e-11
06019001301,7.632087606177451e-11
06037480803,4.1172592664094454e-11
06037503201,5.063101988417025e-11
06037503202,4.295603223938856e-11
06019002702,5.0951639189190344e-11
06007002100,3.7486485849421445e-10
06037501400,3.997689208494256e-11
06037501503,3.0317992278004026e-11
06037501504,2.808335270269124e-11
06037501802,2.9204805405404354e-11
06073002502,7.031768204633199e-11
06073017052,8.187647818530058e-11
06073017055,7.674742490345277e-11
06073017056,1.0366599652511702e-10
06007002500,5.764572293243227e-09
06007000603,4.494655386101173e-11
06007003300,1.2514851326640887e-08
06007001900,3.5584693069498923e-10
06007001400,1.3181940340926678e-08
06075030900,7.423960308880527e-11
06075031100,4.2300708301156215e-11
06075031000,3.2311766409264276e-11
06075032700,3.334682722006415e-11
06073020213,1.2548135135136423e-11
06073020214,6.534017181466313e-11
06073000202,4.8515113899621046e-11
06073002712,8.150725482625371e-11
06073003305,4.808805231659863e-11
06037480804,3.162397934362039e-11
06037480903,3.0311944015448536e-11
06037481002,3.526185559845946e-11
06037481101,3.35418519305079e-11
06037481102,2.3225545366796276e-11
06037481103,5.331877779922848e-11
06037481201,3.9028516602300993e-11
06037481300,3.38174444015586e-11
06075033100,3.520355617760539e-11
06075033201,3.685228050192572e-11
06075035201,6.196741525095669e-11
06075035300,4.429448822392767e-11
06075035400,6.269199633204074e-11
06075040100,1.655140193050901e-11
06075040200,2.0987574131271307e-11
06075042700,1.6166524324321615e-11
06075042800,3.493654749034852e-11
06075047600,2.0973873359069794e-11
06037601900,2.6230462934359333e-11
06037534501,2.5207583783789955e-11
06037232120,1.9662806949808705e-11
06019002000,2.1440952548265466e-10
06019002100,7.114993243241904e-11
06037502100,7.295734362933913e-11
06037502200,6.543261660231544e-11
06037502401,3.5613538803093036e-11
06037502402,3.412927432433163e-11
06037481604,2.349610984555472e-11
06037481712,2.7774456563699782e-11
06037481713,1.7578917374515746e-11
06037481714,1.715902895753425e-11
06037481800,3.0995612162153886e-11
06037481901,6.915570000001299e-11
06019004506,1.0041935096524516e-10
06019004601,7.08216635135177e-11
06019004602,1.0048001312742225e-10
06019004704,4.905366196911562e-11
06075017700,3.56938915057686e-11
06075023400,3.3859346138998555e-11
06075025100,2.1797950193039693e-11
06075047701,1.4401930888032264e-11
06075060100,1.0450532266409733e-09
06019003001,1.0206675791506633e-10
06019003102,8.821181042470407e-11
06079010707,8.555996388030742e-10
06079010403,6.609394274130962e-10
06085503710,2.3609634749030684e-11
06085503711,3.7922057142852517e-11
06075047902,1.6226001737444884e-11
06073016607,1.5253297471042225e-10
06079012505,3.127004737451809e-10
06019005410,5.0641430308872935e-11
06079010603,4.395933583011617e-10
06079011704,1.950589025096554e-10
06019005906,2.767317683783744e-09
06079011001,3.3310779111971457e-10
06079990000,2.6948759110810952e-08
06019006201,3.046932216216113e-10
06037481500,8.251928281853123e-11
06019005000,1.0099376061775535e-10
06019005100,1.008658393822291e-10
06085503332,3.0791970579152007e-10
06085503330,6.989807841698876e-10
06085504423,2.188970328185127e-11
06085511707,4.446518792664062e-09
06085511704,6.045114388030756e-10
06085511609,6.045338725868876e-11
06085512510,9.049178878378251e-10
06085512509,1.894627438223785e-10
06085512310,1.5547886621622043e-10
06085503331,5.358086370655619e-11
06085510600,8.141469285713753e-11
06085511705,4.928829847490262e-10
06085513000,1.0844701756756663e-10
06089010804,3.40081744594595e-10
06089011002,4.3807617876451734e-10
06089011703,3.9443214092663907e-10
06089012604,2.9653604294787647e-08
06089010601,2.1641034575291778e-10
06089010602,2.975109882239535e-10
06089010805,3.7756000135136226e-10
06089011403,3.3425169594594225e-10
06029006301,6.050898942085174e-10
06029004302,1.4959141177607878e-10
06037481902,3.34864861003789e-11
06037482001,1.1104270057916487e-10
06037576601,1.8471097683408998e-11
06037294830,3.329056216215761e-11
06037106603,3.902895150579274e-10
06037482101,4.344316216216216e-11
06037482102,4.139472972973208e-11
06019001800,2.223048404054064e-09
06037502500,1.4371139671814657e-10
06037502602,4.7585236679541213e-11
06111005908,6.9701262548273e-11
06111005909,5.045527142856561e-11
06111006000,1.2543775888029635e-10
06111008002,9.552408416985596e-11
06111008004,6.794466100386137e-11
06037134424,1.4024569729729375e-10
06111008101,5.3629807335925024e-11
06111008201,1.0028756660231843e-10
06111008202,5.1429006756787076e-11
06037500500,2.518628494208082e-11
06037500700,1.223806496139024e-10
06037500402,5.033357837837975e-11
06037500800,7.344294806951147e-11
06037500900,5.984066003861416e-11
06085512053,4.2841264092675516e-11
06019005202,1.1586142162161952e-10
06019002200,5.15387069498099e-11
06111008302,7.254358880307343e-11
06111008303,3.9044658108114014e-11
06111008401,8.653001081080629e-11
06111005305,1.9117717783783877e-09
06111005910,1.706918494208468e-10
06019002300,5.829880888031494e-11
06019002400,9.532484652509705e-11
06037480400,4.849434227798413e-11
06037480500,7.965406795368121e-11
06071007303,1.0143725463321237e-10
06019003201,6.375055714285787e-11
06019003202,6.25923341698711e-11
06019007802,2.029480225501935e-08
06019000501,2.6281977606182506e-11
06019007801,1.1335752318725832e-08
06079013000,3.627265006833987e-08
06019002502,5.042035907335642e-11
06019002601,5.093821409266714e-11
06019002602,5.079345193049388e-11
06019002800,1.0289839517375093e-10
06019002701,5.067606949806884e-11
06075020300,1.1291556370660076e-11
06019003600,7.592344362934554e-11
06019003500,1.011284034749094e-10
06019003804,1.0100544806949981e-10
06019004205,1.9856880115831187e-10
06019004211,8.811645270270076e-11
06019004212,1.8551484942084912e-10
06019004302,1.5389546718146906e-10
06075020900,1.2342387644793444e-11
06075021000,1.2307635328181004e-11
06075021100,1.6745935521239032e-11
06075021200,1.3649594401546679e-11
06075021300,1.2341380501929478e-11
06075021400,1.3994153861008314e-11
06075021500,1.872264922779236e-11
06075021600,2.3599467181474338e-11
06037113235,5.390482297297827e-11
06037553100,7.733070347491137e-11
06037553300,3.164505791506517e-11
06037553400,2.7596365057907498e-11
06037553502,4.762854555985044e-11
06037553601,8.186114884169523e-11
06037553701,4.124556293436408e-11
06037554403,3.1629235714301946e-11
06037554404,3.167030675675722e-11
06037554512,1.4422015231662941e-10
06037554514,5.668001930501865e-11
06037602402,4.971634131274823e-11
06037602403,2.204673359073721e-11
06037602404,2.4304647490335843e-11
06059062631,8.924949266408238e-11
06037531502,1.6414698648646236e-11
06037531603,1.6381327799226725e-11
06037531604,1.3822305791513846e-11
06037531701,2.4010943050194784e-11
06037531702,2.533000907336352e-11
06037531901,2.9049918918922375e-11
06037531902,2.666117876448008e-11
06037532001,5.1009590347490726e-11
06059011717,4.0716088803091775e-11
06059011718,4.8817697490347085e-11
06059011720,5.440388339767591e-11
06059011721,2.6721202123553682e-11
06037532101,5.410990270269781e-11
06037532002,3.140557972972884e-11
06037532200,1.0567630328183266e-10
06059011722,5.250921679537552e-11
06059042312,1.5361110868726699e-10
06059042313,1.612080310810838e-10
06059063202,3.719255463320975e-11
06059063301,3.472871332045988e-11
06059063302,5.075077046331176e-11
06059063400,1.0121268841699314e-10
06059063604,4.50899077220138e-11
06075021700,4.8802695752896634e-11
06075021800,1.9921619884166557e-11
06075022600,7.251538378376002e-11
06075022802,1.1497737451729774e-11
06075022902,6.387965057910256e-12
06075022903,1.2286521621623802e-11
06075023001,2.629253976834565e-11
06075023003,1.614597297297628e-11
06037553702,3.4993989382236855e-11
06037553801,4.872549536678956e-11
06037553802,6.645918397683933e-11
06037553901,4.8071596138982175e-11
06037554002,4.7778331081079353e-11
06037554101,1.7833697104245747e-11
06037554201,3.6541855791500424e-11
06037554515,4.5475436679528844e-11
06037554516,5.468443204631837e-11
06037554518,6.79906959459441e-11
06037554519,6.52093407336043e-11
06037554521,1.8612306698841078e-10
06037554522,8.249253030889232e-11
06037554700,3.0155887451739055e-11
06037554801,3.400599922779267e-11
06037554802,5.7765181853278156e-11
06037620602,5.073622162162571e-11
06037620701,3.833824305018507e-11
06037620901,3.2863270077207614e-11
06037621001,3.5809115250960035e-11
06037621102,2.0455895945943998e-11
06037532302,1.242115779922666e-10
06037532303,2.851531837837921e-10
06037532304,3.051343573359135e-10
06037532500,3.8358703861018405e-11
06013359103,1.0500132818532598e-10
06059021807,7.780983648650316e-11
06013317000,6.422948050193449e-11
06013328000,4.286156969111188e-11
06001450744,1.036067345559946e-10
06001405901,1.7873673938223638e-11
06001450101,7.146618301158717e-11
06037541100,4.6833211389963644e-11
06037541300,5.102847432433404e-11
06037541603,4.7295606949804546e-11
06037541604,3.1237462355199803e-11
06013330000,8.556499169884819e-11
06013332000,1.1883595752895593e-10
06013371000,5.210772297298167e-11
06033000702,4.903738902509628e-09
06013372000,6.169131042470749e-11
06037554900,6.611890424710675e-11
06037555001,4.8454716216208475e-11
06037555002,3.4236148841706456e-11
06037555202,4.151050115830391e-11
06037555211,2.957299189190051e-11
06037555212,3.0458378185326015e-11
06037570002,2.927576853281909e-11
06037650702,5.2607544787642055e-11
06013373000,3.274644054054342e-11
06037651001,5.333052084940217e-11
06037651002,4.4517861776051976e-11
06107000402,1.0119482934362532e-10
06013310000,7.842428416988129e-11
06037532605,1.9758827220070248e-11
06037532700,2.193601969111306e-11
06037533104,1.288211930501617e-11
06037533201,1.4046949420850093e-11
06037533300,1.3058814092663966e-11
06013374000,3.925872065636796e-11
06013375000,2.595275424710909e-11
06013376000,4.7492245173737396e-11
06013377000,4.926724498069806e-11
06013383000,5.305229594594073e-11
06013385200,2.5264411003869065e-11
06037543304,6.056331409267731e-11
06013387000,3.1702621621619443e-11
06107000501,1.0140829961389438e-10
06107000702,1.0250868552123133e-10
06107001005,1.0148372625482471e-10
06111004600,7.663237967181612e-10
06013391000,5.583440791505894e-11
06013315000,1.949665227413099e-09
06113010310,2.0248005444012913e-10
06013347000,1.003928877413113e-09
06013350000,3.562527395752871e-10
06013359102,1.1073463571429133e-10
06013362000,5.197101428572414e-11
06037570003,4.3056848262538144e-11
06037570100,4.3612999227806715e-11
06037570202,6.297542297297828e-11
06037570203,4.89743889961408e-11
06037570204,2.062013783783942e-11
06037570303,2.3172140733592054e-11
06037651101,2.0954435366796533e-10
06037651102,3.156191196910838e-11
06037651201,6.552982142855594e-11
06037651222,5.749963378378467e-11
06013379000,6.67358996138955e-11
06013382000,7.825692123552492e-11
06037533401,1.7895911389956666e-11
06037533601,2.077839343629766e-11
06037533602,2.6435285907338925e-11
06037533702,1.1999962355215248e-11
06013388000,2.6040423552129436e-11
06013389100,2.7140782046330443e-11
06013389200,1.0030527027029702e-11
06013390100,3.993177335907609e-11
06059021809,6.195458301158025e-11
06059021810,5.836521293435378e-11
06059021814,1.6969141351350917e-10
06059042326,7.3213524903466e-11
06013390200,2.4819743050192685e-11
06113010312,9.87498498069423e-11
06059042327,9.469282548262939e-11
06059042328,1.1023227606177725e-10
06059063806,8.238509826255832e-11
06059074108,8.067153166021564e-11
06059074109,3.2468082046330047e-11
06059074111,5.4603719884163914e-11
06107001006,1.6699433532820633e-10
06107001200,6.411251138995716e-11
06107001601,9.247694845559222e-11
06059074200,5.620005637065867e-11
06013333200,9.411118648648631e-11
06013334001,5.161542065637357e-11
06111002901,1.6350372027027274e-10
06111003201,2.007234305018797e-11
06085503123,2.7037005212353756e-11
06013335000,7.115988648647495e-11
06013336101,2.6786910038617152e-11
06017990000,5.408861382818484e-09
06059021817,4.236716698841776e-11
06059021823,6.659609864865658e-11
06059021826,1.4831964787644844e-10
06013338201,1.4589111447874777e-10
06013338301,7.77365111969057e-11
06059042330,5.241541081081126e-11
06059042331,7.736613474903944e-11
06059042332,1.6351356332046896e-10
06059042333,1.8688182316602865e-10
06013311000,6.429946447876466e-11
06013312000,5.655427953666733e-11
06107001701,9.178266042471509e-11
06059063902,9.056154613897793e-11
06059063903,5.181371138996183e-11
06059063904,9.327656525096032e-11
06059063905,5.0982684169883426e-11
06059063906,3.986205945946089e-11
06013345101,8.525521718148526e-11
06107001703,2.989946187258801e-10
06107001800,9.898247297296326e-11
06059001202,3.2976139189188245e-11
06059001301,7.276158648647678e-11
06057000102,8.069521803088617e-10
06057000802,1.1651753416988538e-09
06057000300,2.3606799559845543e-09
06057000105,1.7695868009652463e-09
06057000702,1.9784653326254843e-09
06057000502,4.479758028957468e-10
06057000104,5.009117459459481e-10
06057000200,7.879506085521259e-09
06057000801,6.401634099999995e-09
06013345102,6.971020984555419e-11
06013352201,2.7377076679537657e-10
06013353002,2.0129248127411937e-10
06013356001,6.246952913127574e-10
06013358000,4.337730359073374e-10
06013990000,3.413350751544386e-09
06013359204,1.353283693050317e-10
